id,title,style,soundcloud,youtube,track_count,track_id
2yvq1wt,ak9 - Blackout Radioshow #007 2015-08-06,"House, Tech House",['218065819'],[],17,"['2dlvrlxx', '1jp71bbp', 'bhl5wdp', '1c2rgv1x', '2rt60sh5', '22crcgu5', '1xp71pcf', '29rxy705', '21g28fsp', '2myjf8f', '2l6cfk3p', '1r67v37x', '2gh8hdu5', 'qmt0c5', '1s3vmusx', '1ynndn1x', '2pxj820x']"
29pykxr9,"KSHMR @ DJ Mag Top 100 DJs Awards, Heineken Music Hall Amsterdam, Netherlands (ADE) 2016-10-19","Electro House, Progressive House",[],"['zt1nlWep-Gg', 'O7s5ZdkgppY']",38,"['2n3grfg5', 'j26lgbp', 'v9gpr3x', '18bhdgjp', '28wkcjxx', '13nlb0gx', '1jp3jkxx', '2srdnykp', '1d267uff', '1c4kpglf', '2tq58yf5', '1t2c4u4f', '2unw2b9f', '1cyq6nup', '2fhzwv25', '261flj65', '14juyk05', 'yzzsf95', '178038wp', 'jzlp5tf', 'df66k0x', '2j9bzk6x', 'bgp8uup', '15j5p3jf', '1d2j51t5', '1lkmw3xf', 'lwuuduf', '1uxqygmx', '13pprym5', '1yl0l74p', '1d267uff', '262nkkgx', '1c1rv60f', '1gtl2d3f', '1gw04ng5', '1fw246gf', '1jn098q5', '2hcv9yyf']"
h0w7rl9,Holy Ship! - Official Recap 2017-05-11,Trap,[],['TjsIAWNrEh4'],5,"['1znbnsrp', '1999pwbx', 'w662vpx', '1tzk0dkp', '20lnw2f5']"
662pmqt,Audio Bastardz - Superjam Radio 002 2014-02-28,"Electro House, Tech House, Progressive House",['137280806'],[],19,"['nmxl7mf', '2gdjpwjp', '1xmugy2p', 'xz6mm6p', '2fgsq9kx', 'sd3x9tx', '1xmj4ltf', 'lt8yt3x', '29rmbtpp', 'g44lwxf', '1hnhcl3p', '2cm8dbx5', '2wchw27x', 'lst8085', 'lsxggzp', 'nnruxyf', '10s4gmrp', '16cfpupx', 'rgb7s95']"
234vdlv1,Ummet Ozcan - Innerstate 086 2016-04-08,"Electro House, Progressive House",[],['r1jeipg0vNU'],17,"['2l7nfhk5', 'y2p7z6f', '17drnvff', '1b64s11f', '1nfuqq4f', '2tq1zz15', '2l7nrtmp', '12rrcc2x', 'g82jg7f', '2rufsnpf', 'shwy0l5', '2hg5xzy5', '18bjwlkx', 'qn9lxjp', 'k0rwb05', 'j3nw2g5', 'y2mwdpf']"
15d59g69,Markhese - Promo Mix December 2015-12-21,"Electro House, Progressive House",['238479262'],[],8,"['lu0rczp', '1vuhqdbf', '2m4y2hq5', 'yvf5wmf', '1gtw7n9x', '1hrdbs5f', '2l69tpxx', '2n1v110f']"
8xlgbj9,MONSTERCAT - Podcast 068 2015-07-28,"Dubstep, Electro House, Progressive House",['217075109'],['OhQtEcqAADo'],18,"['10swq90x', '2tnypj7f', '2uk37vrf', 'w5kmzn5', '238qxnwp', '238qxnwp', '2hdjxtmx', '2ukbqt7p', '2bs259g5', 'qk6jx2x', '1ndb2gbp', 'x314ht5', '256srdsf', '1b0n3k55', '1dygmkqp', '1fxqchwp', '2m4c90mx', '1fw91s9f']"
16rn0yk,Armin van Buuren - A State Of Trance 751 2016-02-18,"Trance, Progressive House",['247778600'],[],32,"['1s4z0tp5', 'k0l4syp', '2p0gw0df', '1nf16wpf', '2l7fx9fp', '1r6g7k7p', '1ll2pjcf', 'bjnzzsf', 'h5pcz65', 'x4mc2xf', '2cpszh4f', 'fb20w4p', '1ll4uq75', 'j3h0t8x', 'z09uwmx', '2562trnf', '2wh8bmyf', 'kz27mmf', 'uc9c33x', 'cggpt35', '1hsq9845', '2p0tt66x', 'k18r27p', 'h5klx5f', 'tfht9qx', '2umk6qq5', '1t2sr4lf', '2l7dt18p', 'j3f3cgp', '2flbwzs5', '1u0j269x', '46pvc0p']"
h01rstt,Oliver Heldens - Heldeep Radio 105 2016-06-03,"House, Deep House",['267359610'],['tvhX5E9rvtg'],18,"['194k7vp5', '1r79z8gx', '2vkwus05', '2cr7cw3p', '1hszjt55', '198jwjnp', 'bf2usg5', '17dy7vcx', '13prjvwf', '20kmwvtx', '1b6bglux', '2hgfttkx', '22f7pu6x', '1ht293bp', 'v9hrztp', 'lx9dnrx', '12rxjsh5', '1vwrmrw5']"
90pq5gt,ak9 - Blackout Radioshow #013 2015-09-17,Progressive House,['224302978'],[],15,"['2k8vthpp', '1uxtsclf', '16fwxdd5', '1hrwl58f', 'rk3zqn5', '20jcmut5', 'rk7d88f', '10v52l3x', '1lkb6grp', 'g72l97x', '1zljcq3x', '5wcr3qf', '17ckxqjf', '2bs4s3up', '2n2fhz5f']"
2yr72qk,Allen & Envy - Together As One Podcast 100 2015-06-11,Trance,['209572604'],[],13,"['2gf0pkl5', '1yl1y1hp', '2fjccx55', '12pvvh8f', '21d0bwwf', 'cbxn2hx', 'j16ylgf', 'xytgnj5', '26yyy5wx', 'jzyxqbx', '1dwp3kuf', '2mzjl9y5', '27ycp8vp']"
711q28t,Afrojack - Jacked Radio 135 (Week 22) 2014-05-31,"Electro House, Progressive House",['153129884'],[],14,"['xzjp39f', '2clfx2mf', 'x1nscgf', '1dw8tcl5', 'd8pq0nx', '2tllngtx', 'sdcrvdf', '1fu73qtx', '1txc3y4p', 'jy08cg5', '2cmwgvgp', 'w339phf', '13lcxp8p', 'qjtpsux']"
3w75h69,Quintino & Yves V - SupersoniQ Radio 077 2015-01-25,"Electro House, Progressive House",[],['F6NnESwkSPE'],17,"['g5wmg7x', '22by7uzx', 'h305sx5', '1hqwrrff', '21dqg1tf', 'j1nblrp', '1s33mxk5', 'tcrln35', 'd9znfpx', 'f77f72p', '1gsln8tf', 'u9478tp', '2j9bzk6x', '27xf9xvf', 'tcjbkbx', '1xplybzx', 'rhpb6nf']"
227j9b71,Chuckie - Dirty Dutch Radio 177 2016-10-08,"House, Electro House, Tech House",['287129305'],[],15,"['x591y8p', '20j949vp', 'h6hc9rf', 'df4knnp', '1qb3wpg5', '1s5t6yyf', '2fmcplg5', '2n3m858x', '1xssgfh5', '280bdw0x', '2rv207bf', '2crp2zvx', '2575v3fp', '249d79l5', '2pzbnyqx']"
29q1n3bk,Amos & Riot Night - Amos & Riot Night - Back From The Dead 200 Guestmix 2016-11-30,Trance,['295359118'],[],12,"['272n0uhf', '2p1vh0gf', '9mk61xx', '11uw8fz5', '2jdrgqcp', '1mjvhsf5', 'rlpdtcf', '1s63l9hp', '11v2rwnp', 'h6qc5tf', 'x5mktbx', '1lm33syx']"
556tqjt,Hardwell - Hardwell On Air 153 2014-02-07,"Electro House, Progressive House",[],['wOVyz_dgwKg'],15,"['1cxz2fbp', '1gqd7ntx', 'sd3x9tx', 'rgb7s95', '1r3m62sp', 'x149c65', '1zhu8b7x', 'v5htq75', '1uvw5yux', '2l3rlfrp', '2j863s95', '1uutwjpp', '16c2mbxx', '1syvqh2x', '2pv2gb4x']"
3yyb4j1,Blasterjaxx - Maxximize On Air 016 2014-09-19,"Electro House, Progressive House",['168455745'],[],17,"['w4h8qvx', '1fur2rc5', '1r4qhzzx', '12nzh1xp', '1uvu0yup', '2cn348kx', '2bqlvf3f', 'y008vhf', 'xzyystp', '2k76qs9p', '11r9b9sx', 'rhgwz85', '12nztpsp', '1gshfsjp', '2rqzpx45', '1ty10vup', 'qkp7frf']"
2rhgudk,Dimitri Vegas & Like Mike - Smash The House 024 2013-09-21,"Electro House, Progressive House",[],['eHvwfvpnc6s'],16,"['1n92xjgf', 'kurwqh5', '15dmvbdx', 'c9zptgp', 'x0ds9k5', 'v3zqfdf', '29tkckdp', '9gcjkhx', '1hnjqf6p', '2k4jv8d5', '2443u6dp', 'w208hkp', 'h14py1x', '26xd4lcx', '1yjf0f6f', '1mcrp6q5']"
1kgp9f9,Bakermat @ Radio 538 De Avondploeg 2014-09-18,"House, Deep House",[],['t07x-jTfL2k'],5,"['1cz7p0zx', '1c10tscf', '20gj3p65', 'sfdhxh5', 'tbkfkw5']"
1wn4n821,Tom Swoon - Lift Off 116 2016-02-26,"Electro House, Progressive House",['249056301'],[],16,"['shjyd6f', '2flfp9xp', 'y2kdd3x', '29v399bf', '2bswj72f', '2n32kqrp', 'lwwwd4x', 'dd8kczf', 'dd5qzdx', '16grcbq5', '1kn7ux95', '1zmdq9ux', '2qwgdv3p', '271usn5p', '2567ctgx', '4tngj7x']"
2mxs026k,"Bjorn Akesson @ Underground Show, Kiss FM Australia Guestmix 2016-10-05",Trance,['286216868'],[],13,"['11ur4825', '2n3xs855', '2st2d93f', 'rln280x', '17f83lwf', '28ycpmsx', '2fmd1cdp', '1yq6rntf', 'pr5lhpx', '1r7yt7zp', 'pr785gp', 'chdby4p', 'ud79b6p']"
1xz47k9,Bart Skils @ Adam Beyer's Drumcode 255 (Studio Club Essen) 2015-06-19,Techno,['211908810'],[],15,"['2l6csnlp', '1zl9f32f', '13mrbhnx', '11rlh4vx', '2m4l5m6x', '27yhvgtx', '1xqd50h5', '2py09plf', '262pr2nf', '1hs3p01p', '1czy53yx', '2vjfpf5p', '21gch0jx', '245zqmlx', 'v8guc05']"
2ckdwf41,Funkin Matt - Sound Of Funkin Matt 29 2016-08-16,House,['278509698'],[],13,"['x5b7x3p', '1s5gsls5', '24957jfx', 'zyvxxyp', '20ks39l5', '2k9yktfp', '1fxjuxj5', '2jdcxlux', '1wuckscf', '2px23x8x', '2m5wbj85', 'rlm68jp', 'x53gxs5']"
lrcbpq9,Cosmic Gate - Wake Your Mind Radio 118 2016-07-08,"Trance, Progressive House",['273123646'],[],13,"['2rutlv6p', 'tfzhvrx', '2qwcy2mf', 'h6cukbp', 'uctlyvp', '21hjwfx5', '2n3mwvdf', 'w7hgd75', '2btmppnf', '2rus6s2f', '2vl01j2x', '21hhguxp', '68h2lz5']"
1931u48t,APEK - APEK Radio 049 2017-01-08,"Electro House, Progressive House",['301310713'],[],17,"['1qbjphh5', 'uddx34f', '1fyh8ks5', '1yqunxcx', 'zz8h5tp', '1yqcrb5f', 'y3ggvjf', '1mk2pvq5', 'dfmnbxx', '1u1uu0u5', '1gw54z9p', '2hh6qfrx', 'tgqkj7p', 'x5udm9f', 'sjuxlmx', '2wjf0dhx', '12slnz4p']"
12l2xz19,Sam Feldt - Heartfeldt Radio 031 2016-08-12,"House, Deep House",['277955464'],['duhsYXkgg8E'],15,"['21hm1545', '2dpj42yf', '12s88nd5', '1f02hrpx', '2crd24qp', '1knzu23p', '11ugm2vf', '2qx2p47f', '2hgp55t5', '2l7v274x', '23c7bqt5', '2rux63px', 'rld50jf', '13pxwkgx', '11u7760x']"
1ykbv31,"Carnage @ Main Stage, Electric Zoo Mexico, Arena Ciudad De Mexico City 2014-05-04","Electro House, Progressive House",[],['5nVnAadICg8'],10,"['plygdlx', 'g4nnjgx', '2l1x2s5x', '1lgh81xp', '9g5x1cf', '13jqf4hp', '1nb6f86f', '1xm9pcxx', 'c8s4h75', '1p74zdwf']"
18wfj71,Cash Cash - Royalty Radio Miami Edition 016 2015-03-16,"Electro House, Progressive House",['196144691'],[],25,"['28vb2gcx', '1gsgdk1f', 'cdkps85', '1uwflfhf', 'sfrc3uf', '13mfzl75', '28vpk0ux', 'zv26udx', 'tcw362f', 'x24q2z5', '26z9x6bf', '2bqnj0qf', '2px2j7tx', 'kthn435', '2bn9fwk5', '1szhl5vp', 'v51nt1x', '1hq9hwdf', '1q4ndnkp', '2hbz45jx', 'j1nblrp', '2sqgj6hf', '1cz5zf5p', '2tn9q0xp', '12pchvdx']"
9671nq9,EDX - No Xcuses 213 2015-03-21,"Electro House, Deep House, Progressive House",[],['FKCnVXTD1dY'],14,"['27y32b15', '1nd7x6jf', 'dbpdc6x', 'rjd09zp', 'kxjt6wf', '196mubgx', 'h3xcwjf', '1czu1g35', 'kxkf5kx', '13mslrrp', '2tn5ccfp', '2dl6lkwp', '2sqgj6hf', '1ymzmyjx']"
2j19hlk,"Knife Party @ Reading Festival, United Kingdom 2015-08-28","Electro House, Progressive House",[],['WCaehH_nzbM'],15,"['1sxdl4hp', '1tz886rf', '4ccj385', '2l6mfv8f', '1kmg0lwx', '1lhmhfk5', '1s3r63mx', '2pw6shmf', '29ubn89p', '2dkpntyp', 'ubf81lx', '1tz3gbwx', '2pxr5f15', '20h6bxxx', '2l4yzl5x']"
15cz1jrk,Claptone - Clapcast 83 2017-02-27,"House, Tech House",['310103204'],[],11,"['2wjcljr5', '2unv09fp', '1qbx7315', '2m6t3zkx', '2gk88k75', '1xsztlvp', 'bl0hsvx', '1s664bhp', 'rm23xpp', 'chlcuzx', 'tgqhslf']"
1351yj1,Steve Aoki - Aoki's House 174 2015-06-26,"Electro House, Progressive House",['209000014'],[],16,"['2ulq03b5', '2k8h3mdp', 'rjrfdmf', 'j2d5rnf', 'zvm1lnf', 'x39tyq5', '1ylrfnff', '1gtl2d3f', '1s3kc845', 'h46pym5', '245jd76p', '243v9jtx', 'qkuhml5', 'x3g2hup', '2fj3gcw5', 'yxuwvmp']"
26wh4h4t,Dance Valley - OFFICIAL AFTERMOVIE 2016-09-18,"Electro House, Progressive House, Trap",[],['mF03w3YavT0'],5,"['2n3grfg5', '1llu3z05', 'rm9lnc5', '9m9hl7p', '1kp262rf']"
339lult,Dimitri Vegas & Like Mike - Smash The House Radio Special 001 (DJMAG Top 100 DJs) 2013-07-15,"Electro House, Progressive House",['101121423'],['g2Cmbzc-5mk'],19,"['59rdk3x', '4um876x', '2mygbbnx', '2ugnt6x5', '219bqlgp', '25yuyfux', '1mc7cs5f', '1p9cpyf', '227lz77x', '1yjf0f6f', '2h8p473p', 'bd3mspf', '2rprsp1x', '3bu89vf', 'hyvtx7f', '192hstpf', '4cpzqjf', '42s2l1p', 'mp56hff']"
4x2lby1,Sander van Doorn - Identity 275 2015-02-27,"House, Electro House, Progressive House",[],['jK9DF67YFA4'],17,"['1czwtkfx', '27xzrb6p', '10u0xpmp', '1zkm4l9f', '2pwx014f', '1ljdhh35', '13mfwkkf', 'jzlp5tf', '22c0ft8x', '12nznvh5', 'tch89nf', '1zkm4u3f', '1b49468f', 'g696kp5', '2pw4rsb5', '188nbpvp', '1s2yqbl5']"
1vqwys49,Andy Moor - Moor Music 178 2016-10-12,Trance,['287926185'],[],14,"['nmt8s65', 'ud8w45x', '2n3z9y05', '2kblp2df', 'w7vtyfp', '2tqv2nlp', '2575h8jp', '1pdksu9f', '2fm6l4yf', '16hpqwk5', '2st047g5', '2vlfpbd5', '2dpjh4gx', '16hpyqk5']"
12kzghp1,Holl & Rush - Contagious Radio 024 2016-07-04,"Electro House, Progressive House",['272146176'],[],22,"['z0s7ltx', '2vkwus05', '23c440nx', '16hb711p', '1yq3u8jf', '28xvw21f', '1jqs1jyf', '2ssk1vwp', '198mbvhf', '22f64rwx', 'zyd5ch5', '2gjrj73p', '12s1yjmf', '18bv4mn5', '198lfc4p', '1s5f4ftx', 'lxbnh55', 'h5y3flf', '27zps7dx', 'v9kjcjf', '1vwnb125', '1xs7u675']"
wz4j5tt,Yves V - V Sessions 053 2016-06-24,"Electro House, Progressive House",['270977643'],[],14,"['tfywfpp', '1u124yu5', '2jd5rpup', '1dzv7lz5', '2n3hwqtp', '2tq9u7uf', '1wt6ylu5', 'pqsuwqx', 'lxbnh55', '9l1hm85', '1jr1dq65', '20kn4xmx', 'pqjdr6p', '5z5kn2f']"
403m1c9,Tom Swoon - Lift Off 113 2016-02-06,"House, Electro House, Progressive House",['245743984'],[],15,"['v8zwz65', 'v8zgcff', '21gvy7mx', '2vkchdjp', '2n2u2usp', '2561cqzf', '13p3r6kf', 'qm60pq5', 'x4kus1f', '11tmvc25', '2pydkqhx', 'kyx1ztp', 'x4m313f', '197jg815', '6u167gx']"
4g78k29,REVEALED RECORDINGS - Revealed TV 02 2015-03-20,"Electro House, Progressive House",[],['HuFfvURMJFA'],4,"['2l44uwrx', 'cdgzpcx', '1dx1b2wp', '29shxg7f']"
ktcl6vt,StadiumX - X-HOUR Podcast 017 2016-04-20,Progressive House,['260206608'],[],18,"['1xs1jj3x', '1zmdq9ux', 'w70jj7f', '198dc95x', '2rufsnpf', '11tzlfzx', 'mtm7gvx', 'lwyp0nx', '1jqu98v5', '2ruj4z1p', '1guzqdtx', '15jt5trx', '2qwdt0x5', '10w13vzp', '22dxbz9p', 'v97d3k5', '22f09xdf', 'q2qf4f']"
356sl1k,Quintino - SupersoniQ Radio 127 2016-01-09,"Electro House, Progressive House",['242071567'],[],17,"['kyublxp', '1b56p1mp', 'v8hbhmf', '1yp58w4p', '21gtvjvf', '2fl7n67p', '1vvzb33p', '1nfgu6cf', '2p0msd9f', '2n2u2usp', '2qw7h89f', '1lkz364x', '2m4h5vrp', 'y11mw0f', '1r6x5q0p', 'yzth5up', '16gl7qcp']"
74mp789,Delta Heavy - Insomniac Events Exclusive Mix 2015-03-02,"Drum & Bass, Electro House, Progressive House, Trap",['193203274'],[],17,"['17bxvcuf', '1czfj3bf', 'j0fqvsp', '1cvtvw35', '2gg4kb2p', 'd86fktf', '1zkrsvf5', '2dm0lqtp', '2nyh7ggx', '1vtm65wp', '29tmtv85', '15h5py9p', '2gft4j85', '2cmw3l45', '2l4usb1x', '10tphvkx', '2tn3hdhf']"
8x1cjgt,Sam Feldt @ SLAM!FM Bij Igmar 2014-12-03,"House, Deep House, Progressive House",[],['FWYYMxODBpU'],5,"['2dl4cv6f', '245ppq1x', '11qgvvux', '11t1c7tp', 'g5jxv5f']"
90pnnn9,Ferry Corsten - Corsten's Countdown 429 2015-09-16,"Trance, Progressive House",['224119629'],[],12,"['1r6fjnu5', 'rk0tqyp', '2wgb6dhf', '1wt0zhlp', '28wpgyzp', '1tzupm2p', '2rtgn5yf', '14l2yts5', 'p44syp', '1wt6cqbf', '1ljkbd45', 'dc1gbsx']"
4r78d9k,DOORN RECORDS - Doorn Records Miami Pool Party Aftermovie 2015-04-12,,[],['oYrvHgidpRo'],3,"['10u0xpmp', '2sqkb1hf', '262sv7qx']"
2ptnu0p1,Breathe Carolina - Breathe Radio 080 2017-01-20,"Electro House, Progressive House",['307134909'],[],16,"['bl3bp2f', '1fyhuzm5', '2l8ucux5', '1znsq7kp', '10x9qjn5', '13qql51f', '2rvgksxx', '29wn20px', '280zyjdf', '13qpclpf', '249ubzpf', '2sthstzx', '16hyvqnx', '9n3k60p', '1t3uyk9x', 'mw0wffp']"
4rzf9q9,MONSTERCAT - Podcast 094 2016-02-16,"Dubstep, Electro House, Progressive House, Trap",['247757423'],[],15,"['2jcsx355', 'v90uqcp', '13n0bhh5', '189x14lf', '1c3ytfh5', '2hg65l45', '1gs20szf', '1p9mwx9f', '2qwdn7lx', '2n3mg6nf', '1d1hmjpx', '1cyl8jqf', 'qn2s5jp', 'hzn43lf', '13pl9ggx']"
1tvdj14k,Vigel & Far East Movement - Victorious Radio 014 2016-11-21,"House, Electro House, Progressive House",['294072061'],[],10,"['22cvlh45', 'mvrzywf', 'lxj466p', '1zngcdnf', '14n4ynvf', '1gvxb01p', '1d2l713p', '1s61zqc5', 'z1fsrkf', '1fy9ljkx']"
1cw7yh19,Kruse & Nuernberg - Exploited Podcast 092 2016-10-07,"Tech House, Deep House",['286544195'],[],10,"['1yqku5jp', 'j4954yf', '2jdtn5zx', '1wuyh2h5', 't5wz2f', '2575k9yf', '249cvsfp', '2bsgup3x', '2m5qy1qf', 'ntgh9wx']"
27u0g5d9,Joe Ghost - Podcast June 2016-06-09,Electro House,['268358628'],[],11,"['w79dtwf', 'sh56yjx', 'ddjb2yx', 'ddmvmsx', '2hfyyrf5', '1ng6lt75', '2rup6urp', '1vwkw6up', 'lx4996p', '1jqrc545', '1gvdyuux']"
6fdftxk,Ferry Corsten - Corsten's Countdown 438 2015-11-18,"Trance, Progressive House",['233601303'],[],12,"['1q8wux85', '1vvqq515', '271d0mpx', '263lc255', '197qg5nf', 'kyjuz3f', 'zxgmrqp', '2k94jhf5', '11lzq1f', 'dc1gbsx', '1pc331jf', '16g9fh3p']"
1ut5s9vk,Dannic - Aftermovie Fonk Party 2016-11-15,"Electro House, Progressive House",[],['JzYdREk9MNk'],5,"['1c3wcv1p', 'y3fdwm5', 'fc646v5', '2577qrn5', '1fxu39w5']"
1p7l81t,Klauss Goulart - AMPClub Sao Paulo Preview Mix 2015-09-16,"Trance, Electro House, Progressive House",['223964451'],[],7,"['22d54tvp', 'v76f92f', '1zlc920p', '1jpu3vg5', 'dc1gbsx', '2vhwv2mp', 't90w4wp']"
177j3d11,KO:YU (Deniz Koyu) - Soundcheck 098 2017-01-29,"House, Electro House, Trap",['305230788'],[],18,"['2p29pgg5', '1lmlgj2x', '2wjqpuux', '265fz4s5', 'j4w45s5', '1c57jctx', 'bl3bp2f', 'zzhc8sp', '2n4fl4nf', '2fmvvz9x', '199jcn5x', '1yr0mj05', 'tgw1l0x', '1s5j0m0x', '2dpss205', '1yqzxvmx', '16j178mx', '1xt1z2hx']"
rdh909t,"Yellow Claw @ Open Air, Dreambeach Festival Villaricos, Spain 2016-08-12","Electro House, Trap",[],['7H4wJrlp1aE'],14,"['2hbpzcf5', '1c3bm5t5', '2m2c2u7x', 'g7gq98f', 'msrqs85', '2jczm9nx', 'lx4996p', '15cuwwm5', '2whdsmwp', '27ubqyvx', '1dw013tf', 'y2jxsc5', '2hdlstb5', '1pc9q98x']"
3dduwst,Andy Moor - Moor Music 108 2013-10-25,Trance,['116897656'],[],11,"['1b1uh5bx', '1vs295u5', 'rfllyjf', '15dr06xf', '1n9frpm5', '2l39rtpp', '1fswrq7f', 'scb3j0x', '243wwvdf', '1kj1uslp', 'd7y7zpp']"
6yjk0tt,Above & Beyond - Group Therapy Radio 111 (Best of ABGT Part 2) 2015-01-02,"Trance, Electro House, Progressive House",['183009175'],[],25,"['187n9s0f', '1ncg959p', '1jm6d2jf', '1zg1j7zp', '20f35th5', 't7s9k7f', 'jwrjnq5', '1p993scx', '1bznpc2x', 'zv7xk2p', '2dhbu60x', '29s9c9mx', 'mrx49f5', '1r1xtjy5', '1xnj2ss5', 'nndhlzx', 'zu0lh1f', '15dr06xf', 'ku9gs7x', '169v975f', 'x10l8np', '1lhvlqf5', '27xb36rx', '2myybp5x', '2k5yvbuf']"
3n5szu1,MONSTERCAT - Podcast 092 2016-02-02,"Dubstep, Electro House, Progressive House",['245475366'],['eKoaDkJAWnY'],16,"['1szl2ty5', 'rl2t3up', 'w6x4c9f', 'tbqnhpp', '11tnkutf', '2pz2p465', '1p9rst55', '1wuknpp5', '1pcjw4rx', '255y14uf', '2jcsxbz5', '2pvwxhjx', '10t0xztp', '1r590f0x', '2pwucvsx', '1mgcqw0x']"
75008vk,TWOLOUD - The Ultimate Megamix 2015-08-17,"House, Electro House, Progressive House",['219622822'],[],36,"['2wfr4bzx', '1pb6h4xf', '1lk45nu5', '2hf4p9n5', '2pv2gb4x', '16f49dkx', 'xz1p7uf', '1nc5gq7p', 'qkczurx', '2sqvf2dp', 'j1swcsx', 'g5rvwnf', '14j5wlm5', '1s33mxk5', '21c2cplf', '29s2djqx', '14h230dp', '1kkryy8p', '1syvqh2x', '17886vk5', '28u32npx', '27xnk1cp', 'v6mwl8x', '1szwsgkx', '188v98x5', 'h2cb2qf', '2quxr4fx', 'lst8085', '1r3hhhv5', '2hb0bgkx', '16cg3ww5', 'j1h8xwf', '1p8v2lc5', '11qkkj2f', '1p82gubx', '2dl2sqhf']"
1gbfg1k,Dimitri Vegas & Like Mike - Smash The House 066 2014-07-11,"Electro House, Progressive House",[],['u8zm_kLMj0E'],16,"['2gff08fp', '1s25xhh5', '1uvmj195', '14j9812f', 'lu0wpx5', 'u8bpum5', '2pvv8d9x', 'bf5596p', 'u8l05mx', 'pmjh4np', 'v6bx9wp', '26160b65', '260rz54p', '1kk1kdcf', '12nt2f35', 'u8k805x']"
28rtws9,Qulinez - Recklezz Radio 010 2013-12-24,"Electro House, Progressive House",['126360622'],[],8,"['29rgrtlf', '21c2cplf', '1zgx0gzf', '2l3nym3x', 'mqrmlkx', '2smmzk3x', 'lsxggzp', 'jwy8fyx']"
81mfqj9,"Manuel Le Saux @ Trancelate, 69 Below Glasgow, United Kingdom 2014-02-08",Trance,['134056356'],[],10,"['1ykd338x', '1xn3cy6f', 'xytgnj5', '2clqt4gf', '1b17xj8p', '15f919qx', 'd85qfkx', '21bk37ux', '6ddjcdx', '14g4k1wf']"
10qjrwl1,"Kill The Buzz @ I Am Hardwell #UnitedWeAre, Hockenheimring, Germany 2016-08-27","Electro House, Progressive House",[],['WXCQi775VdU'],6,"['1q96umr5', '1gvq234x', '1m5cwyf', 'x551tpx', '1tz3gbwx', 'djc9xf']"
2bn7sqd9,Jay Hardway - Inspire Podcast 043 2017-05-17,"Electro House, Progressive House",['323056711'],[],15,"['bx6hzp', '1gwf4utp', 'ps30cbp', 'skgwkwf', '23dbg4zf', '1kq7b595', 'cj91dsp', '13r3bhgf', 'vbzgr8p', '1s6tf6r5', '1mkqzqmp', '21ju3gwp', 'fcwdhu5', 'th4nzj5', '2dqh090p']"
yrrvh1,Sander van Doorn - Identity 189 2013-07-05,Electro House,[],['QHWAeAAMO3s'],15,"['2myg91nf', '2myh2zqx', '2nw5juw5', '2j6t9mqp', '1khrg605', '2h9dwtzf', '1p6tv6gf', '25ysdvhp', '136mv5x', '2l2nsuz5', '9g3v11p', 'wzvuhnp', '2nw02np5', 'zt5xpzf', '2ff91td5']"
1ducc8jt,Davey Asprey - Jilted Perspective 067 2017-02-08,"Trance, Goa / Psy-Trance, Progressive House",['306773172'],[],14,"['2rvkszpf', '1c4375mf', '2jdyx38p', '9nf73zp', '1t3p2yd5', '1xt05xdp', '10x3sngp', '29w3qjrf', '20l7g0q5', '1xsjmf7x', '1htuz5kx', 'prg95nx', '1xsr1wpf', '2l8vn2zx']"
nmgf91k,"Manuel Le Saux @ Trance Nation Prague, Czech Republic 2017-01-21",Trance,['304096891'],[],11,"['2vlngmj5', '1t3p2yd5', '2up1ycvx', 'j4supsx', 'f9pfkwp', '1pdxlh85', 'k2l85hp', '2m6c5dkf', '1vx2ubhp', 'qg7skxx', '1d067x6x']"
8ghdzrt,Borgore - Armada Night Radio 051 2015-05-05,"House, Trance, Electro House, Deep House, Trap",['203866960'],[],23,"['15hctb85', '14kuvqrp', 'jzzqm6x', 'rjk17dx', '2hdn7mcp', 'w5k5nnp', 'tcrln35', 'u9wum4f', '1wshm9rf', '1gtdj9vp', '26z9x6bf', '2tnbv99x', '1b40gqd5', '2wfq6d0f', 'rjjxp4p', '9kkg7jp', '1b4dy0qf', '2fjl2p7f', '1jnn5utx', '2k7w23hp', '2fjpx82p', 'jztwsxp', '17c1g5nx']"
311br91,Dimitri Vegas & Like Mike - Smash The House 068 2014-08-02,"House, Electro House, Progressive House",[],['jlm3i1GWeK8'],16,"['1wr9x14p', '1szwsgkx', 'tb6n45f', 'lu0wpx5', 'rh780df', 'zvgb7vp', '13lh0v35', '10t47xgf', 'f77f72p', 'pmln4nx', '21d9tgjx', 'qjzk2zf', '1r4hvk5f', '1nc1w475', '1kkq48bx', '1txnh3df']"
5rzp1x9,Cosmic Gate - Wake Your Mind Radio 052 2015-04-06,"Trance, Progressive House",['199514168'],[],13,"['h47vhsp', '1ljpbjqx', 'lvcfzfx', '2px4tqdp', 'mt9h9mp', '1hr5vbh5', '2dlzd4fp', '71npjx', '2nzd3dvx', '1nb59gq5', '2jb5jj6p', '2ggn537x', '12pyqm8x']"
